,Solvent 1,Solvent 2,q1,q2,r1,r2,x1,x2,T
4465,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.242495087103532,0.37410505114366577,300
4466,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.513584694729741,0.22955703787206896,300
4467,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.07815539755375762,0.38544548392063255,300
4468,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.115054085926129,0.2827283150983507,300
4469,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.537009756800877,0.4587390223816372,300
4470,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.467170357919091,0.15144605102156605,300
4471,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.217713178132872,0.5729196620926987,300
4472,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.20538179661619846,0.34623251020366397,300
4473,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.4347043363380883,0.3657612682277631,300
4474,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.46085662425902374,0.04262052879212811,300
4475,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.15254579731717516,0.7535120070688542,300
4476,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.08889408725865851,0.24797532361340302,300
4477,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.4050521042012526,0.330262290222969,300
4478,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.5486641081878694,0.30157123106368067,300
4479,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.23605544799368483,0.3084725405543682,300
4480,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.5001623441511404,0.045635808683897314,300
4481,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.26320586045486216,0.4290628673899025,300
4482,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.6562892631593957,0.2558550761443605,300
4483,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.03968393466338515,0.358397041971977,300
4484,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.17256211179159264,0.2892296635790672,300
4485,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.41953499484562284,0.3958018254415687,300
4486,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.3937350609022354,0.13855023313711112,300
4487,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.23061983868141755,0.6884663071807728,300
4488,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.20761447702809896,0.2861643006287858,300
4489,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.5011188815626542,0.478771343068168,300
4490,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.5726097095788771,0.06885937424006318,300
4491,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.11048201635206596,0.6869245419277568,300
4492,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.20069478688943893,0.3298787039902384,300
4493,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.35034513235744097,0.2856606420125584,300
4494,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.4531516095275845,0.20846667233306013,300
4495,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.2353471503405802,0.3653043777817123,300
4496,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.5426411603396788,0.3874395698976151,300
4497,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.2843335694391922,0.32293076194750747,300
4498,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.688433118586857,0.10628762823439389,300
4499,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.05045946774595217,0.5706831773143588,300
4500,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.1477598481998693,0.06872263590278736,300
4501,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.4171671693409729,0.4812479757483548,300
4502,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.36547316051804396,0.2617445691148904,300
4503,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.2547340584178639,0.4047163980125332,300
4504,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.25837422571177365,0.1627620093659605,300
4505,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.3649577908581847,0.43663671066048704,300
4506,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.39343041957132,0.17562663737890657,300
4507,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.2067568153593172,0.6429622018746731,300
4508,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.03432078389349668,0.5218831731157703,300
4509,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.4606237452116044,0.25057378153059684,300
4510,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.8506662796723855,0.027554236657074578,300
4511,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.20411860479416047,0.4113328634489674,300
4512,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.33191333441968873,0.2910201940727025,300
4513,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.37547350712241584,0.39973949087628063,300
4514,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.5343069558619161,0.02632613315819923,300
4515,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.0021248343479712056,0.9956015471484638,300
4516,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.2590061247194346,0.2403111510508176,300
4517,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.336503961481095,0.35038907435484146,300
4518,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.576617688734991,0.2506173528407595,300
4519,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.14443339785239537,0.3751422688057966,300
4520,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.5699134048705613,0.18694778452248798,300
4521,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.2616675565659637,0.3735851514943751,300
4522,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.5006549813061211,0.26145413014920205,300
4523,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.11394840142649416,0.4292135086290731,300
4524,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.07050851733382829,0.2182738274046511,300
4525,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.528024701298599,0.4001696278576528,300
4526,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.4341253775126951,0.12369772487313145,300
4527,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.259585475949966,0.5267706624242361,300
4528,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.28293888096947556,0.09737239439917401,300
4529,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.39305081685331805,0.49673458146196886,300
4530,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.48812136225773634,0.16231517592650388,300
4531,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.10220818217492517,0.560825474451361,300
4532,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.18212007247428927,0.6983871217416218,300
4533,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.36414228086085193,0.25537133355506153,300
4534,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.5988516415736859,0.06373057922765829,300
4535,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.1754590826259356,0.523042684498363,300
4536,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.28894205355850616,0.40498719103758046,300
4537,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.36448074304313244,0.3515007648221315,300
4538,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.748422302963621,0.20783601621414266,300
4539,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.11451697862339434,0.47044822014845317,300
4540,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.044987603369029475,0.01694293656707886,300
4541,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.41253577409124964,0.38585336937651354,300
4542,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.28102838185838863,0.21387796517160937,300
4543,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.4043870852255891,0.4302587005370361,300
4544,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.27918006047244043,0.17900642560493663,300
4545,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.3536904365241202,0.48720798795516884,300
4546,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.5078447076698367,0.11992938679628594,300
4547,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.03494117425224663,0.628330892708053,300
4548,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.7445444231696555,0.1998745177756315,300
4549,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.3064194308605652,0.36339477201383585,300
4550,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.5071035383067515,0.28310663483564025,300
4551,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.20069627138264648,0.4136550297941348,300
4552,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.4089356949101999,0.1955723111810137,300
4553,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.313352400880173,0.38057399837807704,300
4554,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.6940319279852066,0.22012220518930706,300
4555,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.08393657633124575,0.4178905189805364,300
4556,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.09638514409011457,0.3749068441925412,300
4557,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.4676761431915434,0.3125144848738115,300
4558,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.373985240333779,0.06825449628476536,300
4559,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.2764327673005623,0.6301419312698447,300
4560,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.367717428525,0.07413638198411034,300
4561,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.29844581930620007,0.510637252768825,300
4562,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.39682658974651214,0.21521868054960125,300
4563,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.11775961104818305,0.7894235404998138,300
4564,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.19569831203054053,0.34439221740795245,300
4565,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.39904921482317424,0.29070536999484486,300
4566,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.6822733184380254,0.15554262228425855,300
4567,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.1808081389126634,0.3876877563089213,300
4568,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.31500774759637484,0.4551983283413853,300
4569,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.3268628340722943,0.23441616153768932,300
4570,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.6201974656248735,0.006123690645554531,300
4571,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.13165552897126817,0.4954253220232389,300
4572,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.013004894753148378,0.2076617292409024,300
4573,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.5117466675077578,0.455011868859051,300
4574,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.35599766831431645,0.2605217889409845,300
4575,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.32857102691102974,0.4922744837169498,300
4576,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.5579243498958634,0.3020195218402073,300
4577,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.24112731525445338,0.37492580912773343,300
4578,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.5881154425709024,0.21041064887020883,300
4579,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.011780983129889436,0.5462897328981773,300
4580,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.14538036026877021,0.25178743223883054,300
4581,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.535235861845799,0.3669681945947672,300
4582,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.522550777602779,0.02662096983741525,300
4583,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.18686533921668524,0.5536366232046404,300
4584,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.25300063868755474,0.19697528715992726,300
4585,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.37742739906313,0.3685056469754089,300
4586,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.4312115865981195,0.09259449313562422,300
4587,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.1494269715683073,0.6520474600754188,300
4588,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.1434461295902565,0.22674129599039966,300
4589,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.37758960701016436,0.40297131305611583,300
4590,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.5601208255112875,0.4316727693235932,300
4591,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.2218588152483209,0.3408556885036636,300
4592,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.30135586980493345,0.3491063802317319,300
4593,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.3209291819140296,0.3062001164740623,300
4594,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.7752452343118029,0.06795689156395292,300
4595,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.04904502979689613,0.4746440433030691,300
4596,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.1721161049978147,0.15848929154792252,300
4597,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.43205240139214907,0.4210801648306168,300
4598,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.3808092011978009,0.1732490959388044,300
4599,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.31473480132353143,0.6471603122568942,300
4600,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.23352203888384201,0.023104822295273886,300
4601,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.4093794742047402,0.5367649534908517,300
4602,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.4371309196659749,0.23845440913876514,300
4603,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.18322691883086986,0.48444221258387504,300
4604,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.08559182469654672,0.6041757213492429,300
4605,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.3799763260644801,0.2734385191743632,300
4606,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.4898903747288966,0.17757086354153898,300
4607,ethanol,2-propanol,2.588,3.124,2.5755,3.2491,0.23414613216865102,0.4340253975831752,300
4608,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.31285182812611856,0.13223011122230194,300
4609,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.36234932452144253,0.5648460791643891,300
4610,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.5079160191796439,0.181389893966657,300
4611,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.04482560781626276,0.656055624746844,300
4612,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.25561356043067673,0.5543322047459112,300
4613,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.35088249337167193,0.22747113656561746,300
4614,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.6110003541578212,0.021937472252550234,300
4615,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.14910846645266945,0.5047220846285827,300
4616,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.29289921416503806,0.27581772354868755,300
4617,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.31762313583404067,0.31714663541865634,300
4618,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.6950668088272408,0.10895113543923018,300
4619,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.0758611088352826,0.4235338501732748,300
4620,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.13984190901977758,0.1134652485945738,300
4621,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.42379196389011065,0.44092714379765574,300
4622,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.32323539118879463,0.2616054642072798,300
4623,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.4219189626595587,0.5672947810051606,300
4624,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.25574117220805315,0.2866206130488094,300
4625,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.343004454017814,0.36335123456752444,300
4626,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.45511594693038687,0.05323650906436119,300
4627,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.056166067824990465,0.7883096047669053,300
4628,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.2722838731606364,0.28611090416592505,300
4629,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.3935391510202754,0.3517366467084702,300
4630,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.6933061184182759,0.27038466563035235,300
4631,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.19544836078211372,0.3731022839944589,300
4632,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.7067596716461952,0.0818741511182328,300
4633,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.29413434061329874,0.35813277838539853,300
4634,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.5223709136561602,0.2506145873707552,300
4635,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.16562104926153795,0.40993070662192854,300
4636,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.01556802482483104,0.269928081768457,300
4637,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.5086388404986005,0.39289498364244146,300
4638,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.36714334971963314,0.1655927140387761,300
4639,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.26908210303633917,0.5005451399288364,300
4640,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.43360429914724136,0.3432176664181168,300
4641,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.23270299939490738,0.3219687971631373,300
4642,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.5942646442855479,0.1257019471346637,300
4643,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.009084019888398175,0.5351058739416547,300
4644,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.23026126824448293,0.0054067543672076945,300
4645,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.4538180525840671,0.5350410888614584,300
4646,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.4446411305063048,0.25242384358944864,300
4647,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.26298706427684787,0.47462454090285844,300
4648,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.3277522327064549,0.1300506595160222,300
4649,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.37112799694138937,0.4446248212109355,300
4650,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.43714654185351537,0.15081037846720724,300
4651,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.1878545799015262,0.6973904561219044,300
4652,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.08993750359115683,0.4780819901891053,300
4653,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.4154531978072944,0.27466008746643805,300
4654,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.7304117426482724,0.09577502309240711,300
4655,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.16771184152332372,0.4335439659833717,300
4656,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.4632904327355191,0.12142548653439168,300
4657,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.2862664440182587,0.44109495434828416,300
4658,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.6310768520010008,0.3216449362266419,300
4659,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.07520391796866156,0.3827250485265045,300
4660,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.13016047301273984,0.2436124384408348,300
4661,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.43546223309891735,0.3557583162014107,300
4662,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.37565166185938376,0.09676491096414824,300
4663,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.26916162203847094,0.6048521052486456,300
4664,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.1581601603712756,0.2394203486321652,300
4665,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.484797177332397,0.3682835074952818,300
4666,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.49981573951292485,0.03651964689545623,300
4667,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.1359217071313555,0.56539219221049,300
4668,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.1291284602623603,0.6947437636047653,300
4669,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.3805790113521322,0.3219320148830004,300
4670,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.4840819602675037,0.2852666634084201,300
4671,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.28023527255620984,0.41383518308419975,300
4672,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.40324811204240024,0.3416463804826777,300
4673,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.34400641116277,0.3287222860312526,300
4674,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.9839009215336681,0.014532281800242906,300
4675,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.018315110174427537,0.5309171687680837,300
4676,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.17984180256873772,0.18377794641820547,300
4677,ethanol,acetone,2.588,2.336,2.5755,2.5735,0.36599932972224514,0.410889996932731,300
